Location ID,Location Name,Company Name,Ticker,Primary Security ID,Primary ISIN,Country,ISS Country of Coverage,Industry Sector,Market Cap (USD),Meeting Date,Record Date,Meeting Type,Proxy Level,Percentage Votable Shares,Votable Shares,Shares on Loan,Shares Voted,Proponent,Proposal Sequence Number,Proposal Number,Proposal Code,ESG Pillar,Proposal Code Description,Proposal Code Category,Proposal Subcategory,Votable Proposal,Proposal Text,Management Recommendation,ISS Recommendation,Voting Policy Recommendation,Vote Instruction,"Voted (Yes, No, Partial)",Vote Against Management,Vote Against ISS,Vote Against Policy,ADR,Shareblocking,Meeting ID
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,13,8.E,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Christopher Jones,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,14,8.F,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Marjorie Lao,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,15,8.G,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Owen Mahoney,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,16,8.H,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Neela Montgomery,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,17,8.I,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Kwok Wang Ng,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,18,8.J,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Deborah Thomas,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,19,8.K,M0201,G,Elect Director,Director Election,Director Election,Yes,Elect Director Sascha Zahnd,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,20,9,M0271,G,Elect Board Chair or Vice-Chair,Director Related,Board Related,Yes,Elect Guy Gecht as Board Chair,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,22,10.A,M0178,G,Elect Member of Remuneration Committee,Director Related,Committee Election,Yes,Appoint Donald Allan as Member of the Compensation Committee,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,23,10.B,M0178,G,Elect Member of Remuneration Committee,Director Related,Committee Election,Yes,Appoint Kwok Wang Ng as Member of the Compensation Committee,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,24,10.C,M0178,G,Elect Member of Remuneration Committee,Director Related,Committee Election,Yes,Appoint Neela Montgomery as Member of the Compensation Committee,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,25,10.D,M0178,G,Elect Member of Remuneration Committee,Director Related,Committee Election,Yes,Appoint Deborah Thomas as Member of the Compensation Committee,For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,26,11,M0219,G,Approve Remuneration of Directors and/or Committee Members,Compensation,Directors' Compensation,Yes,"Approve Remuneration of Directors in the Amount of CHF 3,900,000",For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,27,12,M0549,G,Approve Remuneration of Executive Directors and/or Non-Executive Directors,Compensation,Remuneration Policy & Implementation,Yes,"Approve Remuneration of Executive Committee in the Amount of USD 28,302,000",For,For,For,For,Yes,No,No,No,No,No,1990781
2191,AQR Capital Management,Logitech International S.A.,LOGN,H50430232,CH0025751329,Switzerland,USA,"Technology Hardware, Storage & Peripherals","15,660,900,000",09-Sep-25,03-Sep-25,Annual,,0.00082,1198,0,1198,Management,28,13,M0101,G,Ratify Auditors,Audit Related,Auditor Related,Yes,Ratify KPMG AG as Auditors and Ratify KPMG LLP as Independent Registered Public Accounting Firm for Fiscal Year 2026,For,For,For,For,Yes,No,No,No,No,No,1990781
